17420,0.1,0.7020769211844121,3.5505985301244207
17420,0.2,0.7995222078879793,2.320348315675955
17420,0.3,0.8552761061834429,1.6650220559351556
17420,0.4,0.8908821635310717,1.2576143286158714
17420,0.5,0.9156071966195403,0.9783767705185675
17420,0.6,0.9331863526483446,0.7804122444979269
17420,0.7,0.9412957048010536,0.6839533284862345
17420,0.8,0.9520678839984499,0.563619814119448
17420,0.9,0.9603537278376985,0.4705516546528301
17420,1,0.9669040979408221,0.39655911846756065
17420,1.1,0.9722039813775182,0.3363400184474175
17420,1.2,0.9760494849813383,0.2920144555069661
17420,1.3,0.9783685238361306,0.2644567848295456
17420,1.4,0.981203153116496,0.2316401832205718
