0.0007610350076103503,0.0007610350076103503,0.0007610350076103503,0.0007610350076103503,0.016742770167427704,0.03500761035007611,0.03272450532724506,0.43759512937595135,0.0007610350076103503,0.11111111111111112,0.03120243531202436,0.034246575342465765,0.008371385083713852,0.22678843226788437,0.003805175038051751,0.012937595129375954,0.003044140030441401,0.0007610350076103503,0.003805175038051751,0.0007610350076103503,0.0007610350076103503,0.0015220700152207005,0.0007610350076103503,0.0015220700152207005,0.018264840182648404,0.0007610350076103503,0.009893455098934554,0.0007610350076103503,0.0015220700152207005,0.0015220700152207005
0.8665197393637406,0.00019164430816404746,9.582215408202373e-05,0.0002874664622460712,0.0006707550785741661,0.002778842468378688,9.582215408202373e-05,0.00019164430816404746,9.582215408202373e-05,9.582215408202373e-05,9.582215408202373e-05,0.00019164430816404746,0.005845151399003448,0.00019164430816404746,9.582215408202373e-05,0.0003832886163280949,0.0030663089306247593,0.0003832886163280949,0.023955538520505935,9.582215408202373e-05,0.00019164430816404746,0.0002874664622460712,0.0015331544653123797,0.0012456880030663085,0.03823303947872747,0.00019164430816404746,0.00019164430816404746,0.052606362591031026,9.582215408202373e-05,9.582215408202373e-05
0.0001798561151079137,0.0003597122302158274,0.0032374100719424464,0.0001798561151079137,0.0003597122302158274,0.0001798561151079137,0.0025179856115107916,0.002338129496402878,0.0003597122302158274,0.0001798561151079137,0.0007194244604316548,0.003956834532374101,0.0001798561151079137,0.0003597122302158274,0.002697841726618705,0.03183453237410072,0.0017985611510791368,0.10089928057553958,0.0001798561151079137,0.0003597122302158274,0.004136690647482014,0.0021582733812949644,0.0001798561151079137,0.0010791366906474822,0.0001798561151079137,0.0005395683453237411,0.012410071942446043,0.0001798561151079137,0.0003597122302158274,0.8258992805755396
1.6618933396854592e-05,0.00010525324484674575,2.769822232809099e-06,1.3849111164045494e-05,0.08705828259942278,2.769822232809099e-06,2.769822232809099e-06,5.539644465618198e-06,5.539644465618198e-06,1.3849111164045494e-05,3.0468044560900085e-05,2.769822232809099e-06,1.1079288931236396e-05,2.7698222328090987e-05,0.8670236044250681,2.769822232809099e-06,5.539644465618198e-06,0.00038500529036046473,2.492840009528189e-05,2.769822232809099e-06,2.769822232809099e-06,5.539644465618198e-06,2.215857786247279e-05,6.093608912180017e-05,2.769822232809099e-06,8.309466698427296e-06,8.309466698427296e-06,5.539644465618198e-06,0.0001384911116404549,0.04500130181644943
0.002958182062659675,6.723141051499261e-05,6.723141051499261e-05,0.00026892564205997045,3.3615705257496306e-05,0.00026892564205997045,0.0014454753260723409,6.723141051499261e-05,3.3615705257496306e-05,3.3615705257496306e-05,3.3615705257496306e-05,3.3615705257496306e-05,0.00047061987360494823,0.001882479494419793,6.723141051499261e-05,0.00040338846308995567,0.00010084711577248892,0.0354309533414011,0.08232486217560844,0.00036977275783245937,0.8337031060911657,0.0025211778943122227,6.723141051499261e-05,3.3615705257496306e-05,0.036036036036036036,0.0005042355788624445,3.3615705257496306e-05,6.723141051499261e-05,0.00030254134731746675,0.00036977275783245937
0.0003027688208668271,5.0461470144471185e-06,1.0092294028894237e-05,5.0461470144471185e-06,5.046147014447118e-05,7.569220521670678e-05,5.0461470144471185e-06,5.0461470144471185e-06,1.5138441043341356e-05,6.559991118781255e-05,0.010864354522104646,5.046147014447118e-05,0.00013624596939007218,1.0092294028894237e-05,4.5415323130024065e-05,0.00012615367536117795,5.0461470144471185e-06,0.00030781496788127426,1.0092294028894237e-05,0.0001614767044623078,1.0092294028894237e-05,0.00017661514550564914,1.5138441043341356e-05,0.00014129211640451933,5.0461470144471185e-06,0.987248386494492,0.00011101523431783661,5.0461470144471185e-06,2.0184588057788474e-05,1.0092294028894237e-05
2.8498959787967743e-06,8.549687936390322e-06,5.699791957593549e-06,0.9862834506540512,2.8498959787967743e-06,5.699791957593549e-06,2.849895978796774e-05,5.414802359713871e-05,1.7099375872780644e-05,3.134885576676452e-05,2.5649063809170968e-05,2.8498959787967743e-06,2.8498959787967743e-06,0.002676052324090171,1.1399583915187097e-05,2.8498959787967743e-06,3.989854370315484e-05,0.00011684573513066773,2.8498959787967743e-06,8.549687936390322e-06,2.8498959787967743e-06,0.010108581036792158,7.979708740630968e-05,6.269771153352904e-05,0.00030493886973125483,2.2799167830374194e-05,5.699791957593549e-06,2.5649063809170968e-05,5.414802359713871e-05,2.8498959787967743e-06
0.0012195121951219512,8.710801393728223e-05,8.710801393728223e-05,0.2324912891986063,8.710801393728223e-05,0.00017421602787456446,0.0013066202090592336,0.0002613240418118467,0.0007839721254355401,0.00017421602787456446,8.710801393728223e-05,0.0020034843205574914,0.7513937282229965,0.0013066202090592336,0.00017421602787456446,0.0006097560975609756,0.0035714285714285713,0.00017421602787456446,8.710801393728223e-05,0.0002613240418118467,0.0003484320557491289,0.0002613240418118467,8.710801393728223e-05,8.710801393728223e-05,8.710801393728223e-05,0.0003484320557491289,0.0009581881533101046,0.0004355400696864112,8.710801393728223e-05,0.0009581881533101046
0.00015936254980079676,0.0007968127490039838,0.002709163346613545,0.00031872509960159353,0.00015936254980079676,0.00015936254980079676,0.2066932270916334,0.00015936254980079676,0.00015936254980079676,0.0012749003984063741,0.00015936254980079676,0.00031872509960159353,0.0017529880478087644,0.00015936254980079676,0.37274900398406363,0.00015936254980079676,0.15426294820717126,0.24717131474103576,0.00015936254980079676,0.0004780876494023903,0.00031872509960159353,0.002071713147410358,0.00015936254980079676,0.0004780876494023903,0.0017529880478087644,0.0038247011952191223,0.0009561752988047806,0.00015936254980079676,0.00015936254980079676,0.00015936254980079676
1.409202480999894e-09,1.620582853149878e-08,0.9999923106866626,3.19184361946476e-07,9.159816126499312e-09,2.818404961999788e-08,5.636809923999576e-09,3.100245458199767e-08,7.04601240499947e-10,7.04601240499947e-10,2.2547239695998304e-08,7.04601240499947e-10,1.6910429771998727e-08,1.9094693617548564e-07,1.6910429771998727e-08,3.0523325738457703e-06,1.409202480999894e-09,1.409202480999894e-09,1.409202480999894e-09,7.04601240499947e-10,2.818404961999788e-09,1.409202480999894e-09,3.940834738116203e-06,1.4796626050498888e-08,1.409202480999894e-09,3.523006202499735e-09,7.04601240499947e-10,4.932208683499629e-09,7.04601240499947e-10,7.04601240499947e-10
