9.550186228631457e-05,9.550186228631457e-05,9.550186228631457e-05,9.550186228631457e-05,0.0021010409702989204,0.00439308566517047,0.004106580078311526,0.05491357081463087,9.550186228631457e-05,0.013943271893801925,0.003915576353738897,0.004297583802884156,0.0010505204851494602,0.028459554961321742,0.00047750931143157284,0.0016235316588673477,0.0003820074491452583,9.550186228631457e-05,0.00047750931143157284,9.550186228631457e-05,9.550186228631457e-05,0.00019100372457262914,9.550186228631457e-05,0.00019100372457262914,0.0022920446948715496,9.550186228631457e-05,0.0012415242097220894,9.550186228631457e-05,0.00019100372457262914,0.00019100372457262914,0.8636233406551427,0.00019100372457262914,9.550186228631457e-05,0.0002865055868589437,0.0006685130360042019,0.002769554006303122,9.550186228631457e-05,0.00019100372457262914,9.550186228631457e-05,9.550186228631457e-05,9.550186228631457e-05,0.00019100372457262914,0.005825613599465189,0.00019100372457262914,9.550186228631457e-05
0.0005848808305307794,0.004679046644246235,0.0005848808305307794,0.036555051908173715,0.00014622020763269486,0.0002924404152653897,0.00043866062289808457,0.0023395233221231177,0.001900862699225033,0.05834186284544524,0.0002924404152653897,0.0002924404152653897,0.08027489399034947,0.00014622020763269486,0.00014622020763269486,0.00014622020763269486,0.0002924404152653897,0.002631963737388507,0.00014622020763269486,0.0002924404152653897,0.00014622020763269486,0.0020470829068577278,0.001900862699225033,0.0002924404152653897,0.00014622020763269486,0.0005848808305307794,0.0032168445679192866,0.00014622020763269486,0.0002924404152653897,0.0021933031144904225,0.02588097675098699,0.0014622020763269486,0.0820295364819418,0.00014622020763269486,0.0002924404152653897,0.0033630647755519814,0.0017546424915923383,0.00014622020763269486,0.0008773212457961691,0.00014622020763269486,0.00043866062289808457,0.010089194326655943,0.00014622020763269486,0.0002924404152653897,0.6714431934493347
1.6608352894282295e-05,0.0001051862349971212,2.768058815713716e-06,1.384029407856858e-05,0.0870028566366978,2.768058815713716e-06,2.768058815713716e-06,5.536117631427432e-06,5.536117631427432e-06,1.384029407856858e-05,3.0448646972850877e-05,2.768058815713716e-06,1.1072235262854864e-05,2.768058815713716e-05,0.866471610788786,2.768058815713716e-06,5.536117631427432e-06,0.0003847601753842065,2.4912529341423445e-05,2.768058815713716e-06,2.768058815713716e-06,5.536117631427432e-06,2.2144470525709727e-05,6.089729394570175e-05,2.768058815713716e-06,8.304176447141148e-06,8.304176447141148e-06,5.536117631427432e-06,0.00013840294078568577,0.04497265157890074,0.000243589175782807,5.536117631427432e-06,5.536117631427432e-06,2.2144470525709727e-05,2.768058815713716e-06,2.2144470525709727e-05,0.00011902652907568978,5.536117631427432e-06,2.768058815713716e-06,2.768058815713716e-06,2.768058815713716e-06,2.768058815713716e-06,3.8752823419992026e-05,0.0001550112936799681,5.536117631427432e-06
5.2703468327411506e-05,1.3175867081852876e-05,0.004629121301424311,0.010755899494485898,4.831151263346055e-05,0.10892489316567773,0.0003293966770463219,8.783911387901919e-06,4.391955693950959e-06,0.004708176503915428,6.587933540926439e-05,4.391955693950959e-06,8.783911387901919e-06,3.952760124555863e-05,4.831151263346055e-05,0.00026351734163705757,4.391955693950959e-06,8.783911387901919e-06,4.391955693950959e-06,4.391955693950959e-05,6.587933540926439e-05,4.391955693950959e-06,4.391955693950959e-06,1.3175867081852876e-05,5.709542402136247e-05,0.009455880609076414,4.391955693950959e-05,0.00011858280373667588,8.783911387901919e-06,3.952760124555863e-05,0.00010979889234877397,4.391955693950959e-06,0.00026790929733100854,8.783911387901919e-06,0.0001405425822064307,8.783911387901919e-06,0.00015371844928828356,1.3175867081852876e-05,0.00012297475943062684,4.391955693950959e-06,0.8592597797873414,9.66230252669211e-05,4.391955693950959e-06,1.7567822775803838e-05,8.783911387901919e-06
2.7603416198788763e-06,8.28102485963663e-06,5.5206832397577525e-06,0.9552907467828218,2.7603416198788763e-06,5.5206832397577525e-06,2.7603416198788764e-05,5.244649077769865e-05,1.656204971927326e-05,3.0363757818667638e-05,2.4843074578909887e-05,2.7603416198788763e-06,2.7603416198788763e-06,0.0025919607810662645,1.1041366479515505e-05,2.7603416198788763e-06,3.8644782678304266e-05,0.00011317400641503392,2.7603416198788763e-06,8.28102485963663e-06,2.7603416198788763e-06,0.009790931725710373,7.728956535660853e-05,6.0727515637335276e-05,0.00029535655332703977,2.208273295903101e-05,5.5206832397577525e-06,2.4843074578909887e-05,5.244649077769865e-05,2.7603416198788763e-06,3.8644782678304266e-05,2.7603416198788763e-06,2.7603416198788763e-06,0.007367351783456721,2.7603416198788763e-06,5.5206832397577525e-06,4.140512429818314e-05,8.28102485963663e-06,2.4843074578909887e-05,5.5206832397577525e-06,2.7603416198788763e-06,6.348785725721415e-05,0.023810706813075184,4.140512429818314e-05,5.5206832397577525e-06
0.0010987286140323336,0.006435410453617954,0.00031392246115209536,0.00015696123057604768,0.000470883691728143,0.0006278449223041907,0.000470883691728143,0.00015696123057604768,0.00015696123057604768,0.00015696123057604768,0.0006278449223041907,0.0017265735363365244,0.0007848061528802383,0.00015696123057604768,0.0017265735363365244,0.00015696123057604768,0.0007848061528802383,0.0026683409197928104,0.00031392246115209536,0.00015696123057604768,0.00015696123057604768,0.20357871605713382,0.00015696123057604768,0.00015696123057604768,0.0012556898446083814,0.00015696123057604768,0.00031392246115209536,0.0017265735363365244,0.00015696123057604768,0.3671323183173755,0.00015696123057604768,0.15193847119761414,0.2434468686234499,0.00015696123057604768,0.000470883691728143,0.00031392246115209536,0.0020404959974886197,0.00015696123057604768,0.000470883691728143,0.0017265735363365244,0.003767069533825144,0.000941767383456286,0.00015696123057604768,0.00015696123057604768,0.00015696123057604768
1.4092023876648734e-09,1.6205827458146043e-08,0.9999922444546596,3.1918434080609383e-07,9.159815519821677e-09,2.818404775329747e-08,5.636809550659494e-09,3.1002452528627214e-08,7.046011938324367e-10,7.046011938324367e-10,2.2547238202637975e-08,7.046011938324367e-10,1.6910428651978483e-08,1.9094692352859034e-07,1.6910428651978483e-08,3.052332371682116e-06,1.4092023876648734e-09,1.4092023876648734e-09,1.4092023876648734e-09,7.046011938324367e-10,2.818404775329747e-09,1.4092023876648734e-09,3.940834477104818e-06,1.4796625070481171e-08,1.4092023876648734e-09,3.5230059691621838e-09,7.046011938324367e-10,4.932208356827057e-09,7.046011938324367e-10,7.046011938324367e-10,2.818404775329747e-09,3.5230059691621838e-09,7.046011938324367e-10,2.1138035814973103e-09,7.046011938324367e-10,1.4092023876648734e-09,2.1138035814973103e-09,7.046011938324367e-10,2.6774845365632595e-08,7.046011938324367e-10,2.818404775329747e-09,1.4092023876648734e-09,7.046011938324367e-10,1.7615029845810916e-08,2.1138035814973103e-09
0.00013704262025489926,0.5051390982595586,0.0002740852405097985,0.00013704262025489926,0.000548170481019597,0.00041112786076469776,0.00013704262025489926,0.0015074688228038917,0.014115389886254623,0.0012333835822940934,0.02891599287378374,0.002603809784843086,0.014526517747019322,0.011374537481156638,0.017267370152117305,0.0002740852405097985,0.00013704262025489926,0.0008222557215293955,0.0002740852405097985,0.2702480471426613,0.00013704262025489926,0.00013704262025489926,0.03343839934219542,0.05838015622858708,0.006166917911470467,0.00013704262025489926,0.00013704262025489926,0.0002740852405097985,0.00013704262025489926,0.0047964917089214736,0.00013704262025489926,0.003426065506372481,0.0002740852405097985,0.00041112786076469776,0.00041112786076469776,0.0047964917089214736,0.00013704262025489926,0.001096340962039194,0.0009592983417842948,0.010826367000137041,0.00013704262025489926,0.0015074688228038917,0.0012333835822940934,0.0006852131012744963,0.00013704262025489926
1.8884457336233985e-05,3.0215131737974375e-05,8.686850374667633e-05,3.776891467246797e-06,7.553782934493594e-06,0.00029082064297800337,1.1330674401740392e-05,0.46825900410925786,2.2661348803480784e-05,0.00021528281363306743,0.001416334300217549,3.0215131737974375e-05,3.776891467246797e-06,3.776891467246797e-06,0.0005438723712835388,1.1330674401740392e-05,4.1545806139714765e-05,6.043026347594875e-05,2.2661348803480784e-05,0.00015107565868987188,2.643824027072758e-05,7.553782934493594e-06,1.5107565868987188e-05,3.776891467246797e-06,3.776891467246797e-06,3.776891467246797e-06,3.776891467246797e-06,3.776891467246797e-06,3.776891467246797e-06,1.1330674401740392e-05,2.643824027072758e-05,7.553782934493594e-06,0.0022774655547498183,3.776891467246797e-06,3.776891467246797e-06,0.012142706067198453,7.553782934493594e-06,3.776891467246797e-06,9.064539521392314e-05,1.1330674401740392e-05,0.000744047619047619,2.2661348803480784e-05,7.176093787768914e-05,0.0007100555958423978,0.5125619410200628
4.4066452209932574e-05,2.2033226104966287e-05,2.2033226104966287e-05,4.4066452209932574e-05,4.4066452209932574e-05,0.0006830300092539549,2.2033226104966287e-05,0.0013880932446128761,0.018067245406072355,6.609967831489887e-05,2.2033226104966287e-05,0.00019829903494469658,2.2033226104966287e-05,0.0004186312959943595,0.00011016613052483144,0.00044066452209932575,8.813290441986515e-05,8.813290441986515e-05,0.0005508306526241572,2.2033226104966287e-05,0.005354073943506808,0.0011016613052483143,0.00024236548715462916,0.0018948574450271007,2.2033226104966287e-05,0.00013219935662979774,2.2033226104966287e-05,0.0007050632353589212,0.00013219935662979774,6.609967831489887e-05,0.045366412550125586,4.4066452209932574e-05,2.2033226104966287e-05,6.609967831489887e-05,0.8468470453443793,2.2033226104966287e-05,8.813290441986515e-05,4.4066452209932574e-05,2.2033226104966287e-05,2.2033226104966287e-05,0.02368571806283876,0.05083065262415722,8.813290441986515e-05,0.000154232582734764,0.0006609967831489887
