3.638913080922149e-05,0.001642362770522863,2.425942053948099e-06,0.00019164942226189985,2.425942053948099e-06,7.277826161844298e-06,2.425942053948099e-06,2.425942053948099e-06,2.425942053948099e-06,2.425942053948099e-06,9.703768215792397e-06,1.2129710269740496e-05,7.277826161844298e-06,2.425942053948099e-06,2.425942053948099e-06,0.16233433848199103,0.00018437159610005553,7.277826161844297e-05,0.8353658684508661,0.00011644521858950877
0.8865447726207221,0.0014064697609001407,0.0004688232536333802,0.0004688232536333802,0.0018752930145335208,0.012189404594467886,0.0004688232536333802,0.0004688232536333802,0.0004688232536333802,0.004688232536333802,0.0018752930145335208,0.0014064697609001407,0.0009376465072667604,0.06563525550867322,0.0028129395218002813,0.0028129395218002813,0.0042194092827004225,0.0004688232536333802,0.010314111579934363,0.0004688232536333802
0.00036443148688046647,0.00036443148688046647,0.002186588921282799,0.0007288629737609329,0.016034985422740525,0.00036443148688046647,0.03644314868804665,0.01020408163265306,0.15816326530612246,0.7496355685131196,0.010568513119533529,0.0007288629737609329,0.00036443148688046647,0.0018221574344023323,0.00036443148688046647,0.00036443148688046647,0.00036443148688046647,0.0010932944606413995,0.0010932944606413995,0.008746355685131196
0.01098901098901099,0.01098901098901099,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.018315018315018312,0.007326007326007326,0.7069597069597069,0.04029304029304029,0.06593406593406594,0.025641025641025637,0.003663003663003663,0.003663003663003663,0.007326007326007326,0.003663003663003663,0.02197802197802198,0.003663003663003663,0.014652014652014652,0.03296703296703297,0.01098901098901099
0.00012677484787018258,0.0010141987829614606,0.00012677484787018258,0.00025354969574036516,0.0010141987829614606,0.00012677484787018258,0.020917849898580122,0.00025354969574036516,0.003296146044624747,0.0019016227180527387,0.0012677484787018258,0.019776876267748482,0.26939655172413796,0.00012677484787018258,0.5518509127789047,0.0016480730223123734,0.08544624746450305,0.04018762677484788,0.00012677484787018258,0.0011409736308316432
0.8151486892549996,0.00010361620557455187,0.00010361620557455187,0.00010361620557455187,0.0011397782613200703,0.158843643145788,0.010154388146306082,0.0012433944668946225,0.0052844264843021444,0.000725313439021863,0.0027976375505129004,0.0015542430836182782,0.0003108486167236556,0.0003108486167236556,0.000725313439021863,0.000725313439021863,0.0003108486167236556,0.00010361620557455187,0.00010361620557455187,0.00020723241114910373
0.014245014245014245,0.08376068376068375,0.005698005698005697,0.05185185185185185,0.005128205128205128,0.0005698005698005698,0.0005698005698005698,0.0017094017094017094,0.0005698005698005698,0.0005698005698005698,0.002279202279202279,0.0005698005698005698,0.18062678062678061,0.0017094017094017094,0.0005698005698005698,0.0005698005698005698,0.6370370370370371,0.009686609686609686,0.0017094017094017094,0.0005698005698005698
0.003787878787878788,0.012878787878787878,0.0015151515151515152,0.0007575757575757576,0.03181818181818182,0.0007575757575757576,0.003787878787878788,0.0007575757575757576,0.004545454545454546,0.7954545454545454,0.05984848484848485,0.002272727272727273,0.0007575757575757576,0.020454545454545454,0.0015151515151515152,0.0007575757575757576,0.05454545454545455,0.002272727272727273,0.0007575757575757576,0.0007575757575757576
0.000149655791679138,0.000299311583358276,0.000897934750074828,0.000149655791679138,0.000448967375037414,0.000448967375037414,0.000149655791679138,0.000299311583358276,0.9808440586650704,0.000299311583358276,0.0010475905417539658,0.0010475905417539658,0.000149655791679138,0.000149655791679138,0.00149655791679138,0.000149655791679138,0.007632445375636037,0.004040706375336726,0.000149655791679138,0.000149655791679138
0.00044033465433729644,0.00014677821811243214,0.00014677821811243214,0.009247027741083224,0.0002935564362248643,0.00014677821811243214,0.001174225744899457,0.0064582415969470135,0.006017906942609718,0.0044033465433729645,0.041097901071480994,0.9175106414208132,0.00014677821811243214,0.00484368119771026,0.00014677821811243214,0.005871128724497286,0.0013210039630118893,0.00014677821811243214,0.00014677821811243214,0.0002935564362248643
