8251,0.1,0.5055815159771084,8.643886367183098
8251,2,0.7733855286091976,3.296233143797307
8251,4,0.8699579553022316,1.8759991750383924
8251,6,0.914591492966719,1.236918257274095
8251,8,0.9407952376775924,0.8653292877679004
8251,10,0.9553732614759216,0.6565773365508045
8251,12,0.9642716445519341,0.5279595173983135
8251,14,0.9693009252210512,0.45364750963110495
8251,16,0.9739857738399715,0.3857111410320283
8251,18,0.9778040231792587,0.3304716402656338
8251,20,0.9805338933421598,0.2905926845745317
8251,22,0.9827072774664358,0.2587513342558214
8251,24,0.9847590216431321,0.2289376896340929
8251,26,0.985748492487033,0.21381933503710152
8251,28,0.9868712226781035,0.1971359767768151
8251,30,0.9878348190768498,0.18280255636829235
8251,32,0.9888517749734415,0.16789534936985048
8251,34,0.9894082214763315,0.15937541261399835
8251,36,0.9902783906062128,0.14668872809242672
8251,38,0.990828727531884,0.13844407060434838
8251,40,0.9913635534057449,0.1304835495863567
8251,42,0.9917572966261309,0.12451174648879482
8251,44,0.9923220295692518,0.11625507484299312
8251,46,0.9927352129897947,0.11011495286995156
8251,48,0.9930467911171781,0.10540662396732091
8251,50,0.9933548966979316,0.10078055596200315
8251,52,0.9937849187888353,0.09450891600956715
8251,54,0.9940017954730401,0.09119272213976595
8251,56,0.9943006999443561,0.08677088334948356
8251,58,0.9944709319557123,0.08414178415653728
8251,60,0.994704598558855,0.08065761133809965
