16000,0.01,0.5058876462409777,7.026239881039935
16000,0.1,0.6455588882171888,4.0834123090914485
16000,0.2,0.7235139080083212,3.0277714318946414
16000,0.3,0.7738409617362882,2.419819949235661
16000,0.4,0.8076815803870536,2.028363628346545
16000,0.5,0.8310104764102675,1.7626814781239417
16000,0.6,0.8474611245264929,1.5755361773368228
16000,0.7,0.8618936723698303,1.4171505976157717
16000,0.8,0.8738671292214412,1.2876871007349662
16000,0.9,0.883376242361849,1.1848508752846978
16000,1,0.890682718059704,1.1048307248474245
16000,1.1,0.8991114135314753,1.018111175277294
16000,1.2,0.9033157217586579,0.9697982295717047
16000,1.3,0.9101356112061887,0.900968783894658
16000,1.4,0.914085255536339,0.8580157392243315
