4.534036526126244e-08,3.440533599236974e-07,4.929297827992074e-05,1.2001861392687117e-08,1.3335401547430129e-09,0.9450322482747828,7.482493808263046e-06,0.0005571584108122498,0.012627939825776794,0.03768824114469562,2.4470461839534287e-06,0.003960188860277386,7.420350837052021e-05,8.001240928458078e-09,3.867266448754738e-07
5.414531451828774e-06,1.008223097926737e-05,0.1314575046975436,0.14890580429486466,0.006621591548075104,1.4003098582315795e-08,1.4003098582315795e-08,2.333849763719299e-09,0.37725608793171067,0.0038751708246747983,0.04359060498975445,0.0001952195311858282,0.2880817212431404,6.301394362042108e-08,7.048226286432283e-07
7.805367171763615e-08,0.00870383066264137,2.3999450009180546e-05,0.0017220817267542658,0.006613923061961735,1.2118859556159295e-06,8.269581114084294e-05,0.7522638779376962,0.031920689910652986,4.232152242289935e-05,0.01760998055046284,0.02087479309871618,0.013345698952041131,2.0211792886882626e-06,0.14679279619658422
9.714316550857067e-10,5.100016189199961e-09,5.372988484279045e-06,0.0031839301497430714,0.005472325385322713,5.342874102971388e-09,0.0021092005810400844,3.132867087651405e-08,1.2547254115000762e-05,0.47389972000590547,0.5127672673562553,0.0005304393266534305,8.16170162232496e-05,0.0019375369504065789,2.428579137714267e-10
0.0006872903575327386,4.029239554829548e-10,1.7364813709448907e-05,1.9582104236471607e-07,6.047888571799152e-07,0.5749483275713495,0.00010980805973985872,8.058479109659096e-10,2.0952045685113652e-08,0.10131372328229131,0.0008288169939721711,2.0950836913247205e-05,0.32206355795403024,6.314221306373385e-06,3.02313843798861e-06
1.7912539916012348e-07,4.165706957212174e-09,0.019098368804133674,2.082853478606087e-09,0.0015169026142527197,1.0830838088751652e-07,4.3531637702867217e-07,0.9605486535160407,1.2497120871636523e-08,7.081701827260694e-08,2.4994241743273045e-08,0.018834312971529907,2.228653222108513e-07,6.998387688116453e-07,2.082853478606087e-09
8.77426812189901e-06,1.5042646500935839e-05,6.981104962847056e-07,0.011213376576223205,0.5468687555290206,0.02747764990399565,0.026281575075224713,0.3271644203787674,1.9231694112526324e-09,3.846338822505264e-10,7.692677645010528e-10,0.06034369663659232,5.884898398433055e-08,1.773931464939428e-06,0.0006241750175368625
1.8119560776628344e-09,0.3779387215685429,0.00022736243666905478,5.896709062074084e-06,4.0165026388192827e-07,0.0034095064125826214,3.019926796104724e-09,1.2079707184418895e-09,4.7110858019233695e-08,1.4385723285924463e-05,0.6182128582742702,7.851809669872282e-09,2.337423340185056e-07,2.766252945231927e-07,0.0001902958551736654
2.5202460239005385e-06,0.005006460862996286,0.0008790802923195225,1.9658705334637585e-09,0.4196714229442926,0.0009416067705068707,1.9658705334637585e-09,1.769283480117383e-08,5.897611600391277e-09,5.590739210117583e-05,0.5647823313343975,0.001237031896664204,3.931741066927517e-09,0.0038264195530971963,0.0035971872536721215
0.2584242118492895,0.4732269320725359,2.8175979943287178e-08,0.0003739821797429906,5.994889349635569e-10,0.0019366939660698929,1.5135297141024922e-05,8.992334024453354e-09,0.1167560303440245,0.00038032177523023014,4.196422544744899e-09,3.117342461810496e-08,5.994889349635569e-10,0.1488856458082857,9.72970541445853e-07
2.143511963416475e-08,4.8084187287450655e-08,0.001725187644601462,0.005019456171456784,0.30153731901717307,0.6063857568825441,3.475965346080771e-09,5.554592623037071e-06,2.1341268569820572e-05,0.027177177440919097,2.7581785021150913e-06,4.032119801453694e-07,0.05812493494006695,3.707696369152822e-08,5.793275576801284e-10
4.1652024938600125e-09,0.030708571835952034,0.0011628641408495547,2.0826012469300062e-09,0.0027588052109982037,7.205800314377821e-07,2.4428912626488973e-06,1.5796530457964096e-05,3.7486822444740115e-08,1.668788379165014e-05,8.499095688721355e-06,0.9211712186207076,3.31550118511257e-06,0.04415029048580364,7.434886451540121e-07
2.0160993191814044e-08,8.064397276725618e-08,1.6652980376438403e-05,5.9293480977125115e-05,9.778081698029813e-06,0.3416406302560339,0.10311638350652533,1.2499815778924708e-06,0.002055110841007565,0.10942824612806612,0.0004935007913492242,1.6128794553451237e-06,0.010431902707240343,0.4326266683448677,0.00011886921585893561
0.872195123647805,1.3618959142372591e-08,0.02700666037497992,1.5065386527148714e-06,1.9254390511630214e-08,0.0016926938571355586,9.392385615429373e-10,9.392385615429373e-10,0.06342332976813873,2.3119357192379404e-06,1.27266825089068e-07,5.236254980601875e-07,0.002861698347988745,0.00014780609395288895,0.03266818379147721
0.06279278944912026,1.5605221943802936e-05,1.1729271085198024e-06,7.05520065275069e-08,3.9685503671722637e-08,0.35356433874044935,1.4992301387095216e-07,2.495777230910557e-06,0.5834948492912352,6.173300571156855e-08,4.144930383491031e-06,4.409500407969181e-09,2.407587222751173e-06,0.0001195018705563728,2.3679017190794506e-06
