0.006289308176100629,0.040880503144654086,0.0031446540880503146,0.015723270440251576,0.006289308176100629,0.0031446540880503146,0.0031446540880503146,0.0031446540880503146,0.0031446540880503146,0.0031446540880503146,0.0031446540880503146,0.0031446540880503146,0.0031446540880503146,0.0031446540880503146,0.0031446540880503146,0.0031446540880503146,0.0031446540880503146,0.0031446540880503146,0.2672955974842768,0.015723270440251576,0.009433962264150943,0.5125786163522013,0.012578616352201259,0.0628930817610063,0.006289308176100629
0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.16279069767441862,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.09302325581395349,0.023255813953488372
0.07999999999999999,0.039999999999999994,0.14666666666666667,0.27999999999999997,0.039999999999999994,0.013333333333333332,0.013333333333333332,0.013333333333333332,0.013333333333333332,0.013333333333333332,0.013333333333333332,0.013333333333333332,0.013333333333333332,0.013333333333333332,0.039999999999999994,0.013333333333333332,0.013333333333333332,0.013333333333333332,0.013333333333333332,0.013333333333333332,0.013333333333333332,0.013333333333333332,0.10666666666666666,0.026666666666666665,0.026666666666666665
0.07142857142857142,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.16666666666666669,0.023809523809523808,0.07142857142857142,0.047619047619047616
0.011904761904761904,0.005952380952380952,0.04166666666666667,0.125,0.005952380952380952,0.16666666666666669,0.011904761904761904,0.07738095238095238,0.05952380952380953,0.005952380952380952,0.011904761904761904,0.21428571428571427,0.005952380952380952,0.005952380952380952,0.005952380952380952,0.011904761904761904,0.10714285714285714,0.03571428571428571,0.011904761904761904,0.011904761904761904,0.005952380952380952,0.023809523809523808,0.011904761904761904,0.005952380952380952,0.017857142857142856
0.06666666666666667,0.02222222222222222,0.02222222222222222,0.02222222222222222,0.04444444444444444,0.04444444444444444,0.02222222222222222,0.02222222222222222,0.02222222222222222,0.02222222222222222,0.02222222222222222,0.06666666666666667,0.15555555555555556,0.04444444444444444,0.13333333333333333,0.04444444444444444,0.02222222222222222,0.02222222222222222,0.02222222222222222,0.02222222222222222,0.02222222222222222,0.02222222222222222,0.02222222222222222,0.02222222222222222,0.04444444444444444
0.15151515151515155,0.015151515151515154,0.015151515151515154,0.015151515151515154,0.04545454545454546,0.015151515151515154,0.015151515151515154,0.030303030303030307,0.04545454545454546,0.015151515151515154,0.015151515151515154,0.060606060606060615,0.015151515151515154,0.015151515151515154,0.030303030303030307,0.015151515151515154,0.030303030303030307,0.24242424242424246,0.07575757575757577,0.015151515151515154,0.015151515151515154,0.015151515151515154,0.04545454545454546,0.030303030303030307,0.015151515151515154
0.014285714285714287,0.07142857142857144,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.028571428571428574,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.4714285714285715,0.014285714285714287,0.028571428571428574,0.028571428571428574,0.014285714285714287,0.014285714285714287,0.028571428571428574,0.014285714285714287,0.05714285714285715,0.04285714285714286,0.014285714285714287,0.014285714285714287
0.011494252873563218,0.011494252873563218,0.011494252873563218,0.0574712643678161,0.011494252873563218,0.011494252873563218,0.022988505747126436,0.04597701149425287,0.04597701149425287,0.011494252873563218,0.034482758620689655,0.10344827586206896,0.367816091954023,0.011494252873563218,0.04597701149425287,0.011494252873563218,0.04597701149425287,0.022988505747126436,0.022988505747126436,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.034482758620689655
0.05263157894736841,0.026315789473684206,0.026315789473684206,0.05263157894736841,0.026315789473684206,0.026315789473684206,0.026315789473684206,0.13157894736842105,0.05263157894736841,0.05263157894736841,0.026315789473684206,0.05263157894736841,0.026315789473684206,0.026315789473684206,0.026315789473684206,0.05263157894736841,0.026315789473684206,0.026315789473684206,0.026315789473684206,0.026315789473684206,0.05263157894736841,0.05263157894736841,0.026315789473684206,0.026315789473684206,0.05263157894736841
