4.552415694198706e-08,3.454480144421372e-07,4.949279227069441e-05,1.205051213170246e-08,1.3389457924113842e-09,0.948863030498273,7.512824841220277e-06,0.000559416907852646,0.012679128435998508,0.037841014179134685
1.4563444790087943e-05,0.023568820320257845,0.00044161761411425256,4.761889304660907e-08,2.3015798305861053e-06,1.8412638644688842e-05,3.428560299355853e-05,0.44703397748494605,0.5063686102796697,0.022517363415860022
1.9639700400036472e-08,1.9639700400036472e-08,3.273283400006078e-09,0.5291112176004762,0.005435025223038093,0.06113692746091713,0.0002738003365603084,0.4040419099160853,8.837865180016412e-08,9.885315868018356e-07
9.739971918430647e-08,0.010861124707058169,2.994785049866939e-05,0.0021489094991593146,0.008253221594393314,1.5122587978616003e-06,0.00010319243932526785,0.9387167682346667,0.03983241486337964,5.281115300193291e-05
0.05102241253686607,0.06048174227406677,0.03866726346304608,5.8560793513035214e-06,0.4253112366319664,4.7610401230109927e-08,2.4995460645807713e-07,0.000263333129203738,0.15604617280516495,0.2682016855153269
5.38955647175887e-09,0.0021276293288400978,3.160239931167701e-08,1.2656883414246454e-05,0.4780403306718571,0.5172474759884523,0.0005350739416170225,8.233012972306961e-05,0.001954465819160561,2.449798396254031e-10
0.0010150839795123445,5.950929584415273e-10,2.5646721229954504e-05,2.892151778025823e-07,8.932345306207326e-07,0.8491619734928291,0.00016217949377815257,1.1901859168830546e-09,3.0944833838959426e-08,0.14963390113282932
0.0025353010367243386,6.408734248055448e-05,0.9851729372230975,1.931482093222242e-05,9.247597565851881e-06,1.0599672006707472e-07,2.4650400015598773e-09,0.011301381386231515,1.2325200007799387e-09,0.0008976208986880145
1.1058820729678643e-07,4.4447952548131466e-07,0.9807676261359788,1.2760177765013819e-08,7.230767400174496e-08,2.5520355530027638e-08,0.0192307639549265,2.2755650347607977e-07,7.145699548407739e-07,2.1266962941689695e-09
9.34396703761697e-06,1.601934099921805e-05,7.43437671982939e-07,0.011941442824970222,0.5823760517201798,0.029261728888055245,0.027987994871805446,0.34840667249163537,2.0480376638648457e-09,4.0960753277296905e-10
