2.475549025934184e-08,1.878504849091234e-07,2.69135865278327e-05,6.5529238921787225e-09,7.281026546865246e-10,0.5159803297155643,4.08538399544609e-06,0.00030420420153864876,0.00689475789511688,0.02057748942191166,1.3360683713497729e-06,0.0021622326196721335,4.051454411737698e-05,4.368615928119148e-09,2.1114976985909217e-07,1.6891981588727374e-06,3.145403468245787e-06,0.041011447967504965,0.04645488029724051,0.002065770667568644,4.368615928119148e-09,4.368615928119148e-09,7.281026546865246e-10,0.11769444777027577,0.0012089562098945993,0.013599176650450918,6.090360275656374e-05,0.08987427951211589,1.9658771676536168e-08,2.1988700171533046e-07,1.3833950439043968e-08,0.001542635463100268,4.253575708678677e-06,0.00030521553612600835,0.0011722277995815922,2.147902831325248e-07,1.4656706438839743e-05,0.1333285286324552,0.005657507616061162,7.500913548580577e-06
0.0006438613386663115,0.0007632303846336973,0.00048794940846615256,7.389895739920308e-08,0.005367081808799593,6.00804531700838e-10,3.154223791429399e-09,3.3230498648373347e-06,0.001969175754742924,0.003384487084841132,3.304424924354609e-09,0.0013044842225602787,1.9375946147352026e-08,7.760141532580948e-06,0.2930943189474159,0.31713285883021064,0.00032806255548426097,5.047794454104223e-05,0.0011983148521543603,1.502011329252095e-10,0.0002562066338951066,1.502011329252095e-10,6.473218225677753e-06,7.299775060165181e-08,2.2545190052073945e-07,0.21432801152555053,4.093401435384149e-05,3.00402265850419e-10,7.810458912110894e-09,0.03776751372261132,0.0003089646316339535,7.810008308712118e-06,0.12005816636202862,2.353801954070958e-06,1.1269591003378468e-06,1.2917297431568018e-08,3.00402265850419e-10,0.0013772436039639782,1.502011329252095e-10,0.0001093886312879045
1.1003527834922572e-08,4.4225717644208024e-08,0.09758638952176754,1.2696378271064507e-09,7.194614353603221e-09,2.5392756542129014e-09,0.0019134612237358193,2.2641874583398368e-08,7.109971831796123e-08,2.1160630451774175e-10,4.827163018658725e-06,8.275710963384363e-06,3.840654426997013e-07,0.006169038371182529,0.3008598091687073,0.015116827251400688,0.014458806764588614,0.17998948392421601,1.0580315225887087e-09,2.1160630451774175e-10,4.232126090354835e-10,0.03319808065658653,3.237576459121449e-08,9.75928276435825e-07,0.00034338984402638745,6.348189135532253e-10,0.13241085232336505,7.965644245374515e-05,2.0659123510067127e-06,1.4071819250429826e-07,0.0011945207630972199,1.0580315225887087e-09,4.232126090354835e-10,1.650529175238386e-08,5.040038961003573e-06,0.21659090960996974,2.750881958730643e-09,8.189163984836606e-08,9.691568746912573e-08,6.667016354549134e-05
3.371404132573091e-07,0.0006697283790154784,0.0001175970481565399,2.629800415423628e-10,0.05614062897904828,0.0001259613913578363,2.629800415423628e-10,2.366820373881265e-09,7.889401246270885e-10,7.478889401423255e-06,0.07555252415072147,0.00016548124306069796,5.259600830847256e-10,0.0005118709273590936,0.0004812058766350048,0.11336391049788072,0.20759221896725366,1.2360061952491051e-08,0.0001640561542155799,2.629800415423628e-10,0.0008495767477057187,6.639457108820034e-06,3.9447006231354415e-09,0.05121780223026046,0.00016683716815489038,1.8408602907965394e-09,1.3674962160202866e-08,2.629800415423628e-10,0.06531222018652381,4.2681660742325483e-07,9.730261537067423e-09,2.1827343448016112e-08,0.0007831319474295837,0.0022785327143346632,0.13687989744394805,0.27526284469228945,1.577880249254177e-09,2.521452638308174e-06,9.687658770337562e-06,0.012336812149998332
1.870832550297961e-06,2.734928491928966e-07,0.03942530194707863,2.514876774187555e-08,3.929494959668055e-10,7.85898991933611e-10,0.005794156631081353,0.00021941160301248115,3.929494959668055e-10,0.0005205370537112596,1.359605256045147e-07,4.6092975876906283e-07,2.98052192690822e-06,7.073090927402499e-09,3.1487043111820127e-06,1.6036268930405333e-06,0.173808484264439,6.255755975791544e-07,0.008330367812253435,1.4028297006014957e-07,3.929494959668055e-10,1.571797983867222e-09,3.2457628366858134e-07,1.1556644676383748e-06,1.9058050554390067e-07,0.006658774802592499,0.00200979835364763,2.436286874994194e-08,4.0055306871376314e-05,0.0021328202311984455,9.618617762275466e-06,3.143595967734444e-08,0.00020332385769810418,0.008432145661203797,2.3168302282202853e-06,0.7298010287377724,1.139553538303736e-08,0.022597567895129313,1.260581983061512e-06,1.6110929334639025e-08
0.0009552902837862055,5.300695505078829e-10,5.300695505078829e-10,0.03579364953530354,1.3047661985751538e-06,7.182442409381812e-08,2.955137744081447e-07,0.0016150307484348318,8.34159850243245e-05,0.018436646670267284,0.0037741855764744877,9.379580696236987e-07,7.049925021754842e-08,4.240556404063063e-09,2.3853129772854728e-09,0.021251125158425956,9.01118235863401e-09,1.5000968279373085e-07,0.03507118991626494,3.7104868535551796e-09,2.4913268873870497e-07,2.6503477525394144e-10,1.4470898728865203e-07,7.182707444157066e-06,1.4232367431136656e-07,0.001206733015626024,2.0667411774302354e-06,0.0053007395008515205,5.300695505078829e-10,3.5746565312375355e-05,6.9743901108074685e-06,3.4454520783012387e-09,0.5026655293420181,1.126397794829251e-07,2.2538557287595176e-06,6.753086073470427e-07,0.37378773256132647,5.300695505078829e-09,7.951043257618244e-10,3.2201725193353884e-07
9.372772014714275e-08,0.00020731475874944264,0.0057100967207050525,3.454356109840889e-05,8.861699471026371e-06,2.3315353270433515e-10,7.9435408592367e-07,2.3315353270433515e-10,0.06464705263800734,1.3082244720040248e-06,1.798779504813946e-06,0.010944508707762533,9.326141308173406e-10,4.938611499036687e-05,4.989485599872773e-08,2.3315353270433515e-10,2.174809522359498e-05,0.0014845538257176594,6.994605981130056e-10,1.1636226510207961e-05,6.994605981130056e-10,6.994605981130056e-10,0.0621684163172637,2.3315353270433515e-10,0.3590684531341417,1.6787054354712134e-08,1.4098794122631148e-06,1.7059843987976206e-06,7.877791563014077e-06,0.38684978305132567,0.018759041287436804,1.2583296160052969e-06,0.07749629490883245,0.008968102349825454,3.577507805815319e-06,0.00015574632669296322,0.003394314178945336,2.0983817943390167e-08,2.2942307618106583e-07,4.663070654086703e-10
3.3662531157014938e-09,0.00016582443369038532,7.478692338716818e-07,0.017002832278971054,0.06360607131621993,3.9219092966666204e-05,2.120739462891941e-07,0.059008060741066196,1.0379280440079606e-06,0.03910269017809399,4.0395037388417924e-08,2.4197749480034236e-06,1.1220843719004979e-09,4.151712176031842e-08,9.924836269459902e-07,0.016102675998313783,8.415632789253734e-09,5.610421859502489e-10,0.0008226415701620153,0.10706030735926407,0.00023152976721357686,3.203550881775921e-07,0.0006273775698482626,3.8150868644616934e-08,1.273565762107065e-07,1.4727357381194034e-06,0.00023147702924809752,2.2441687438009957e-09,0.021219814980831975,0.0002622984427754604,5.610421859502489e-10,0.009893900964368794,0.03550917626517181,6.134547469617212e-05,0.002794282950053306,9.801406988550848e-07,0.0009037138491583842,1.7392307764457717e-07,0.6253457735251936,3.6523846305361204e-07
9.254866164720212e-08,4.292365794458724e-05,0.004335250376301727,7.684829535798565e-06,0.28505273371941725,0.00022344496407976873,8.327487442276736e-05,1.9373519838147644e-07,1.964499591231277e-06,1.982597996175619e-07,1.686442278904572e-08,0.00017909975869228044,0.00025723756540255047,1.604423598315896e-05,0.4762788079041844,3.798855197817333e-05,1.2339821552960284e-09,4.113273850986761e-10,4.0022154570101184e-07,4.113273850986761e-10,3.0582191082086565e-06,4.113273850986761e-09,0.00019351308159352315,4.113273850986761e-10,1.526435926101187e-06,4.113273850986761e-10,0.00020591295694470785,2.8792916956907323e-09,2.970853171613698e-05,4.1955393280064956e-08,0.00421297549586083,0.0014185998708594074,0.0011371906516715333,6.623193554858883e-06,2.426831572082189e-08,0.225004366250476,0.00027506202630841645,0.00010862333585685838,1.4890051340572076e-07,0.0008852583868819855
1.7802638489884782e-08,0.017963067228439884,1.9590756444089384e-06,4.712463129675383e-09,5.236070144083759e-10,5.236070144083759e-10,0.00026109742314525826,2.285282814385357e-05,0.22074128065016257,1.562966938009002e-07,2.6180350720418794e-10,5.340791546965434e-08,9.485036344604849e-05,2.183964857097336e-06,9.503467311512023e-08,2.6180350720418794e-10,9.16312275214658e-09,0.002183986848591941,1.4465167380045794e-05,1.3378159218134004e-07,1.7556543193112844e-05,0.08542000738195829,8.560974685576946e-08,1.3535241322456519e-07,0.0014563354167387652,6.597448381545537e-07,6.806891187308887e-09,4.446339864602326e-05,0.0049557605323658285,0.21451373077869676,3.7961508544607256e-07,1.3875585881821962e-08,9.938061133470975e-06,3.083914413111732e-05,2.010127328313755e-06,2.0213848791235352e-06,6.479636803303652e-07,2.7544346992952613e-06,0.03130508682863592,0.4209513516796218
