0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.11428571428571428,0.11428571428571428,0.34285714285714286,0.02857142857142857,0.19999999999999998
0.14285714285714285,0.14285714285714285,0.07142857142857142,0.32142857142857145,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.07692307692307693
0.019999999999999997,0.019999999999999997,0.7599999999999999,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.039999999999999994,0.019999999999999997,0.05999999999999999,0.019999999999999997
0.07142857142857144,0.07142857142857144,0.07142857142857144,0.07142857142857144,0.07142857142857144,0.3571428571428572,0.07142857142857144,0.07142857142857144,0.07142857142857144,0.07142857142857144
0.17391304347826086,0.043478260869565216,0.3913043478260869,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.13043478260869565
0.06060606060606061,0.30303030303030304,0.030303030303030304,0.030303030303030304,0.36363636363636365,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.09090909090909091
0.07142857142857144,0.07142857142857144,0.07142857142857144,0.14285714285714288,0.14285714285714288,0.07142857142857144,0.07142857142857144,0.07142857142857144,0.21428571428571433,0.07142857142857144
0.03125000000000001,0.06250000000000001,0.21875000000000003,0.06250000000000001,0.37500000000000006,0.03125000000000001,0.03125000000000001,0.09375000000000001,0.06250000000000001,0.03125000000000001
0.04255319148936169,0.021276595744680844,0.021276595744680844,0.10638297872340423,0.021276595744680844,0.021276595744680844,0.6170212765957446,0.04255319148936169,0.08510638297872337,0.021276595744680844
