0.017857142857142856,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.05357142857142856,0.07142857142857142,0.07142857142857142,0.21428571428571425,0.017857142857142856,0.12499999999999999,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.1607142857142857,0.03571428571428571
0.15,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.15,0.05,0.1,0.05
0.018181818181818184,0.018181818181818184,0.690909090909091,0.018181818181818184,0.018181818181818184,0.018181818181818184,0.03636363636363637,0.018181818181818184,0.05454545454545456,0.018181818181818184,0.018181818181818184,0.018181818181818184,0.018181818181818184,0.018181818181818184,0.018181818181818184
0.15625,0.03125,0.03125,0.03125,0.03125,0.125,0.03125,0.28125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.09375
0.05000000000000002,0.2500000000000001,0.02500000000000001,0.02500000000000001,0.3000000000000001,0.02500000000000001,0.02500000000000001,0.02500000000000001,0.02500000000000001,0.07500000000000002,0.02500000000000001,0.02500000000000001,0.02500000000000001,0.05000000000000002,0.05000000000000002
0.02564102564102564,0.02564102564102564,0.02564102564102564,0.07692307692307691,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.17948717948717946,0.05128205128205128,0.30769230769230765,0.02564102564102564,0.02564102564102564,0.07692307692307691,0.05128205128205128,0.02564102564102564
0.017699115044247794,0.008849557522123897,0.008849557522123897,0.04424778761061948,0.008849557522123897,0.008849557522123897,0.256637168141593,0.017699115044247794,0.03539823008849559,0.008849557522123897,0.008849557522123897,0.5486725663716816,0.008849557522123897,0.008849557522123897,0.008849557522123897
0.04,0.08,0.08,0.04,0.04,0.04,0.04,0.04,0.08,0.04,0.04,0.28,0.08,0.04,0.04
0.013698630136986302,0.027397260273972605,0.04109589041095891,0.013698630136986302,0.013698630136986302,0.013698630136986302,0.013698630136986302,0.05479452054794521,0.013698630136986302,0.6575342465753425,0.06849315068493152,0.013698630136986302,0.013698630136986302,0.027397260273972605,0.013698630136986302
0.043478260869565216,0.08695652173913043,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.10869565217391304,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.4782608695652174
0.020000000000000007,0.5700000000000002,0.05000000000000002,0.010000000000000004,0.010000000000000004,0.16000000000000006,0.020000000000000007,0.010000000000000004,0.020000000000000007,0.010000000000000004,0.010000000000000004,0.020000000000000007,0.020000000000000007,0.020000000000000007,0.05000000000000002
0.023255813953488372,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.4883720930232558,0.046511627906976744,0.046511627906976744,0.06976744186046512,0.023255813953488372
0.012422360248447208,0.01863354037267081,0.006211180124223604,0.03105590062111802,0.006211180124223604,0.024844720496894415,0.006211180124223604,0.024844720496894415,0.006211180124223604,0.01863354037267081,0.006211180124223604,0.8074534161490684,0.01863354037267081,0.006211180124223604,0.006211180124223604
0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.13793103448275862,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.10344827586206896,0.10344827586206896,0.20689655172413793,0.034482758620689655,0.06896551724137931,0.034482758620689655
